uuid,사업자명,리뷰본문,키워드
91f91c71-4a93-4932-9871-6f8864f8ee22,현고대닭발,은정식당으로 바뀌었는데 냉삼 맛이 아주 끝내주네요,"음식이 맛있어요, 가성비가 좋아요"
edccc8d7-5578-4e69-89ea-58c978a176d6,현고대닭발,와이프가 넘 좋아하네요,음식이 맛있어요
0c991a9a-9b1b-4778-af13-addef42b18e5,현고대닭발,닭발 맛집이라서 찾아갔는데 상호가 달라서 좀 헤매다 갔지만 맛이가 너무 있어용 계란찜도 넘 맛있음,"음식이 맛있어요, 가성비가 좋아요"
a0f6605f-6782-4fb2-bf25-d7ae4291c18a,현고대닭발,넘 맛있음 삼겹살도 맛있음,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요"
440f1f57-35ae-480e-af8a-b7692c9b5c11,현고대닭발,맛있어요,"음식이 맛있어요, 고기 질이 좋아요, 친절해요, 매장이 청결해요"
0296303c-d061-436c-82e0-d229b39104cc,현고대닭발,고대닭발 좋아해서 본점 자주 가고 돈암점도 종 종 갔었는데 이번에 먹어보니 닭발 맛이 완전 달라졌더라구요. 본점 사장님께 여쭤보니 체인 계약 끝났다고 돈암점은 고대닭발이 아니라고 하네요. 간판 내렸다고 들었는데 아직도 있냐고 되려 물어보셨어요 ㅜㅜ 고대닭발 간판 때문에 가는 분 많을 거 같아서 리뷰 남깁니다. 참고로 닭발 양념은 매운데 간이 안 배서 맹맹해요. 무엇보다 먹고난 다음날 배가 너무 아프네요 ㅠㅠ ,
28e77c41-7c5a-4c21-944a-3b13e2aba162,현고대닭발,닭발 자주 사먹어요 저렴하고 맛있습니다,음식이 맛있어요
8d7c67d8-a0e4-4572-8c22-37e310398352,현고대닭발,"돈암동 냉삼 맛집!!
닭발도 맛있지만 국내산 냉삼 진짜 맛있어요~
냉삼먹다 느끼하면 매콤한 닭발로 마무리 하면 
딱 좋아요~^^","고기 질이 좋아요, 음식이 맛있어요, 가성비가 좋아요, 친절해요, 주차하기 편해요"
68754b26-8e23-4e25-b6e0-b3e5227010b7,현고대닭발,자주이용해요,"음식이 맛있어요, 가성비가 좋아요"
010b9865-b9b9-43ae-9fca-8ae8f6510712,현고대닭발,닭발 맛있다. 원조맛 넘 매우다,음식이 맛있어요
6aa7915a-d1a5-4c79-92b3-4040e340a2c5,현고대닭발,좋아요,뷰가 좋아요
e16fa4fd-8e3b-48e2-998b-87155ab4b124,현고대닭발,냉삼과 파절이 비빔면 환상!,특별한 메뉴가 있어요
661688c9-f3eb-49a8-908d-362352612959,현고대닭발,사장님도 친절하시고 음식도 맛있습니다 특히 파채무침이 기가 막히네요,"음식이 맛있어요, 가성비가 좋아요, 단체모임 하기 좋아요, 친절해요"
20501e4e-e528-4e46-af41-c6c917afb893,현고대닭발,좋아요 ,"음식이 맛있어요, 친절해요"
9c498c00-f1ba-408a-81b1-c748942afabd,현고대닭발,정말  맛있습니다.     친절합니다.  ,"음식이 맛있어요, 가성비가 좋아요, 주차하기 편해요, 친절해요"
d796ba34-e37f-46d6-9195-531a07503fd1,홍춘천(회기경희대점),"통오징어가 그대로 튀겨져서 들어간 닭갈비 끝내주게 먹고왔네요~가운데 치즈를 사이로 토핑가득넣고 먹으면 매운맛도 중화되고 너무 좋음
버팔로윙과 국물닭발의 조합도 끝내주고 상추가 진짜 신선해서 계속 쌈싸 먹었네요ㅎ","음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 단체모임 하기 좋아요"
0645f37b-3b42-44e2-a4f9-04812bf377e9,홍춘천(회기경희대점),"통오징어튀김,닭갈비 함께 싸먹으니 정말 맛있어요
느끼하지 않아요 마무리는 역시 볶음밥이죠
친절하곳에서 잘먹고가요","음식이 맛있어요, 단체모임 하기 좋아요, 친절해요, 매장이 청결해요"
6e03f85b-c1a1-4b84-99fb-be0b7abcf9dc,홍춘천(회기경희대점),"씨푸드치즈닭갈비 대박이네요
오징어튀김이 통째로 들어가서 비주얼 끝내주고
맛까지 엄청난곳을 발견 한듯요
치즈닭갈비라 치즈양이 엄청나서 전부다 섞어 먹으면 완전 끝내주는 맛을 자랑하네요
면사리는 주문과 동시에 시키면 같이 볶아서 간이 잘베어있으니 꼭 주문과 동시에 시키면 좋습니딘
직원분들 사장님들 모두 친절해서 너무 잘먹고 나왔네요","음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 매장이 넓어요"
b54764f2-8ee5-40f2-a945-11c8a0a98e71,홍춘천(회기경희대점),"저는 쭈꾸미를 좋아해서 닭갈비 좋아하는 친구랑 사이좋게 쭈꾸미닭갈비를 시켰어요! 거기에 치즈추가는 국룰인거 아시죠?! 마지막 볶음밥은 안먹으면 섭하니까 주문했는데 무려 예쁜 하트로 만들어주시네요🥹☺️

닭갈비 메뉴도 다양하고 부대찌개 메뉴도 있어서! 다음엔 부대찌개도 먹으러 가려구요!😍","매장이 넓어요, 아늑해요, 특별한 메뉴가 있어요, 가성비가 좋아요, 잡내가 적어요"
ce17b77c-a400-4cff-a837-b1ef228dc8a1,홍춘천(회기경희대점),"➡️풀영상 보시려면 
➡️인스타 뚱스맛집 / 유튜브 뚱스뚱스 검색

쭈꾸미닭갈비랑 부대찌개1인먹었는데
점심시간이라 볶음밥이 공짜
배터지는줄요
맛있게 먹었어요 담엔 젤매운맛시켜볼께요","음식이 맛있어요, 가성비가 좋아요, 단체모임 하기 좋아요, 친절해요"
bb0a27ba-3f7c-4455-9f4f-c87e1f81bcda,홍춘천(회기경희대점),"쭈꾸미 닭갈비 넘 맛있어요
계속 들어가는 맛 
닭발 양념도 정말 최고였어요","음식이 맛있어요, 매장이 넓어요, 친절해요, 매장이 청결해요"
f7cf6e65-e89a-462c-8d91-8c2f4839f3c0,홍춘천(회기경희대점),"씨푸드 닭갈비~제철쭈꾸미와 조합 진짜 끝내주네요
탱글탱글한쭈꾸미 가득에 라면사리 추가해서
같이 비벼먹으니 끝내주고 치즈스틱과 치즈볼은
매운맛 중화시키기 너무 좋네요
새우튀김 바삭함까지 완벽하니 너무 맛있게 먹었네요","음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 단체모임 하기 좋아요, 친절해요"
7b7f6818-b8ed-45cb-95de-136607b2bd8b,홍춘천(회기경희대점),"홍춘천 말해머해요 치즈닭갈비 레알찐맛집
회기동 갈때마다 들리는곳인데 양도푸짐
진짜 맛있고 점심엔 볶음밥까지 인생닭갈비예요","음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 재료가 신선해요"
217225f9-faf5-45ec-81bf-072d1374b6d2,홍춘천(회기경희대점),"시원 칼칼 넘 맛있게 먹었네요~^^
엄청큰 냄비에 여러가지 해물가득~
떡사리 치즈사리 추가해 더 푸짐하게 즐겼구요
오징어 좋아하는 남편을 위해 통 오장어 튀김 주문했는데 와~~~ 진짜 실해서 깜짝 놀랬어요 ㅋㅋ
먹다 입이 얼얼하면 치즈스틱 한입씩 하면 진정되요 ㅋㅋ 
맵콤하게 스트레스 팍팍풀고 맛있는 시간 이여서 넘 좋았네요 ^^ 또 갈께요~ 많이 파세요~~^^","음식이 맛있어요, 가성비가 좋아요, 메뉴 구성이 알차요, 단체모임 하기 좋아요, 친절해요"
8c6a9610-1d14-4e5e-a252-bc64b138f392,홍춘천(회기경희대점),"치즈 양도 많고 고기도 부드럽고 맛있었어요
양념도 짜지 않고 간이 딱 맞았구요
양도 푸짐에서 볶음밥을 먹을까 말까
고민했는데 볶음밥 안 먹었으면 서운할 뻔 했습니다
날치알볶음밥 대존맛입니다
재방문은 백 프로
사장님도 친절해서 좋아요👍☺️","음식이 맛있어요, 고기 질이 좋아요, 친절해요, 직접 잘 구워줘요, 특별한 날 가기 좋아요"
8e2a5a00-3fde-4f89-b4c7-cb384b470000,홍춘천(회기경희대점),경희대앞에서 부대찌개는 여기가 평정!,"음식이 맛있어요, 양이 많아요, 가성비가 좋아요"
268b7a83-e746-47ed-a6d9-1696675c222d,홍춘천(회기경희대점),"치즈에 싸서 닭갈비 먹었더니 정말 끝내주더라구요
매콤하니 넘 좋았어요
매장도 깨끗하고 넘 친절하셔요","음식이 맛있어요, 매장이 넓어요, 친절해요, 매장이 청결해요"
b658dab5-e62d-4bfe-b887-27d9a32db1c6,홍춘천(회기경희대점),"맵기조절이 되는 홍춘천닭갈비는 가족외식장소로 넘 좋아요.
오징어튀김 토핑이 넘 맛나서 깜놀하며 먹은 맛집!!","매장이 넓어요, 고기 질이 좋아요, 가성비가 좋아요, 재료가 신선해요, 메뉴 구성이 알차요"
1af375dd-b6e2-4e41-b651-3ba267c0ca62,홍춘천(회기경희대점),치즈 듬뿍 치즈 닭갈비 너무너무 맛있네요😋😋😋,"음식이 맛있어요, 양이 많아요, 가성비가 좋아요, 메뉴 구성이 알차요, 친절해요"
4af102d0-d9b6-48b4-9fd6-1843ded0eeab,홍춘천(회기경희대점),"경희대맛집 홍춘천치즈닭갈비 회귀점 다녀왔어요!

오징어튀김이 통째로 올라간
오징어치즈닭갈비에 라면사리 넣어먹었는데
같이먹으니 맛이 끝내주네요~
치즈도 가득 너무 맛있었어요

여기에 맥주한잔곁들이니 최고네요~","단체모임 하기 좋아요, 친절해요, 음식이 빨리 나와요, 음식이 맛있어요, 특별한 메뉴가 있어요"
ba2f01c5-7329-4881-9ceb-6c9b68ff1c02,홍춘천(회기경희대점),"닭갈비먹으러 춘천말고 홍춘천으로 갔어요.
통오징어튀김 올려있는 닭갈비 별미예요
볶음밥은 필수
직원분들도 넘친절해요

⭕️인스타 뚱스맛집 유튜브 뚱스뚱스
사진불펌금지","음식이 맛있어요, 특별한 메뉴가 있어요, 매장이 넓어요, 친절해요"
66a23109-1d90-4560-8483-db24d20dcd92,홍춘천(회기경희대점),모처럼 부대찌개. 라면사리 기본. 인당 1개씩 주시는듯.  맛도 좋고 친절하고 가성비 최고,"음식이 맛있어요, 양이 많아요"
4efd2226-cf05-417c-820c-ed371067ef31,홍춘천(회기경희대점),친절합니다,친절해요
832eb26f-b25b-427d-9db7-8bdce487a907,홍춘천(회기경희대점),친절해요,친절해요
92cf17f8-e290-4a74-b315-21bbd9892b53,홍춘천(회기경희대점),친절해요,친절해요
767ddf20-dbcd-46ba-8a98-9e158b6a8023,할머니보쌈,대학시절부터 먹었는데 양도 더 많아지고 고기 부들부들해서 엄청 잘 먹었어요! 옛날에 고기 뻑뻑한 적 잠깐 있었는데 이젠 완전 부드럽네요 오래 장사해주세요~,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 잡내가 적어요, 건강한 맛이에요"
7783d79e-0051-489e-b23d-10a818808d3c,할머니보쌈,"살코기와 비계가 일정함
좀 느끼할 수 있음.

음식이 빨리나옴
새우젓이 기본이 아닌게 아쉬움","가성비가 좋아요, 잡내가 적어요, 혼밥하기 좋아요, 음식이 빨리 나와요"
620603a1-5efa-4089-b9bc-71df106856e4,할머니보쌈,알차게 먹었어요.잡내없이 부드러운 수육도 좋았지만 된장찌개가 맛있어요! 겉절이가 제겐 달아서 아쉬웠지만 근처 가게되면 재방문하려구요,"가성비가 좋아요, 잡내가 적어요, 혼밥하기 좋아요, 친절해요"
a371426d-f4a0-4139-8458-e7514c294250,할머니보쌈,"ㅎㅎ항상 맛있게 먹게되는 식당입니다.
오늘도 맛있게  잘 먹었습니다.","음식이 맛있어요, 고기 질이 좋아요, 혼밥하기 좋아요, 친절해요, 매장이 청결해요"
1ffba08f-3774-49b1-94c9-e3983eecda22,할머니보쌈,맛있고 가성비 좋구 친절합니다,"음식이 맛있어요, 가성비가 좋아요, 혼밥하기 좋아요, 아늑해요, 매장이 청결해요"
2e92b0e3-59e8-49da-b0a2-ede3dcefa2a8,할머니보쌈,"직원이 3명 밖에 없어 기다리는 시간이 너무 길었습니다. 서빙, 결제, 치우는 것 모두 한명이 하다보니 복잡했어요ㅜ 보쌈정식 나오는데 40분이상 걸렸네요,, 점심시간때를 피해서 가는게 좋을 것 같아요. 보쌈은 맛있규 가성비 좋았어요! 다만 찌개가 국물이 너무 없어 아쉬웠습니다","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요"
3dd2d519-2e8c-422c-9d7c-125786b544f7,할머니보쌈,여기 정말 맛있어요 맛좋고 가격좋고,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 혼밥하기 좋아요, 차분한 분위기에요"
ffb9fb1c-3f33-493e-a605-e82920894894,할머니보쌈,ㅠㅠㅠ 맛있어요 최고입니다,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요"
01663bb4-47c8-4fec-83b8-7421edebe592,할머니보쌈,"저번에는 아들과~~
오늘은 서방님과 줄서있다가 먹었네요.
너무너무 맛있습니다.~~^^
반찬까지 깨끗하게 클리어했습니다.","음식이 맛있어요, 양이 많아요, 가성비가 좋아요, 친절해요, 매장이 청결해요"
7fd81c9f-551b-4d89-975a-aebca7df7879,할머니보쌈,15년도에 입학하고 꾸준히 가던 곳인데 졸업하고 오랜만에 학교 근처 놀러와서 먹었어용ㅎㅎ 가격은 그시절보다 많이 올랐지만 여전히 가성비 최곱니당!,"음식이 맛있어요, 양이 많아요, 가성비가 좋아요"
b29acd43-382a-4d9a-b808-527a4ff9d685,할머니보쌈,혼자 보쌈먹고 싶을때 최고!,"음식이 맛있어요, 가성비가 좋아요, 매장이 넓어요, 혼밥하기 좋아요"
932e5554-96a1-4263-ba36-71793bfe212a,할머니보쌈,여기 진짜 맛있어요 꼭 가세요!,음식이 맛있어요
5df5ba82-e51f-4bde-b0e4-9f78d71bc097,할머니보쌈,"큰애 병원시간 중간에 식당을 들어갔는데 너무너무 맛있어요. 고기가 연하고 입에서 녹아요.~~
잘 먹겠습니다.","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요, 잡내가 적어요"
4214e8a3-5426-420a-9823-49ddc9c3da09,할머니보쌈,가격만큼의 집 돼지고기는 유럽산,
a1e91df8-c6e9-4401-a3b7-2baa11ec6490,할머니보쌈,"보쌈 정식 9500원에
가성비 좋네요 !!
친절하시고 밑반찬도 깔끔하니 맛있어요
(사진은 보쌈 몇조각 먹었어요 🤣)","음식이 맛있어요, 가성비가 좋아요"
af991025-622b-4e3f-b537-73e77a19ad58,할머니보쌈,"밥시간대에 맞춰서 가면 사람이 엄청난 혼밥맛집! 보쌈이라는 메뉴를 정식 스타일로 1인분으로 내주고 국이나 반찬도 나와서 혼자 든든하게 한 끼 먹기 좋습니다.

메인인 보쌈이 부들부들하니 맛있어요. 퍽퍽하거나 질긴 느낌, 잡내가 없어서 술술 들어갑니다. 반찬이나 김치도 무난합니다. 밥과 보쌈하고 잘 어울리는 구성들로 한 끼 든든하게 먹을 수 있어요.
(다만 간이 좀 세서 먹을 때는 잘 모르지만 먹고 나면 물을 많이 마시게 됩니다...)

물가상승으로 할머니보쌈도 값이 조금씩 오르고는 있지만 요즘 이 정도 한 끼를 만원 미만으로 먹을 수 있는 가게가 흔치 않은 건 확실합니다. 근처 오시면 맛있고 든든하게 한 끼 하기 좋은 가게로 추천드립니다.","가성비가 좋아요, 음식이 맛있어요, 양이 많아요"
dc794c5c-d11e-4f52-9e0a-ba3418016cc0,할머니보쌈,깔끔하고 맛나요,"음식이 맛있어요, 가성비가 좋아요"
7075d4c9-3c16-4c5f-8d21-7c4a02b693bc,이가네 아구찜,근처에서 가족들이랑 볼일보고 우연히 근처에있는 곳으로 왔는데 메뉴도 다양하고 양도 많고 엄청 맛있어요 할머니께서 아구찜 한입 드셔보시더니 와 맛있다 하시고 과식하셨어요ㅋㅋㅋ 저는 아구찜을 안먹어서 김치볶음밥 새우찜 시키고 동태탕도 시켜먹었는데 엄마아빠도 엄청 맛있다 하시면서 드시고 우연히 온 곳인데도 너무나도 만족입니다 사장님께서도 되게 인상좋으시고 성격이 되게 좋으세요ㅋㅋㅋ 진짜 너무너무 잘 먹고 가요!!,"단체모임 하기 좋아요, 음식이 맛있어요, 재료가 신선해요, 양이 많아요, 친절해요"
e7cdedd6-0a20-4c80-9251-7467eeab9a2c,이가네 아구찜,"재방문입니다!
아구찜 유목민이었는데 여기에 정착해서 먹고 잇어요! 정말 추천추천 또 추천!!

사장님이 정말 정말 친절하시고 아구찜도 너무너무너무 맛잇어요

많이 맵지도 않아서 먹기도 좋고
아구 양도 많고 양념도 아주 맛잇음다👍

매장으로 전화하면 근처는 배달도 해주신다는데
미리 전화드리고 저는 픽업해서 찾습니다! 

2인분도 있어서 2인이시면 2인먹어도 충분히 배부르구요! 
저랑 같이 사는 양반은 아구찜 매니아라 소짜리로 넉넉하게 주문했음다","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 매장이 청결해요"
